DistributionOfNormals Enumeration,1,,,An enumeration containing the choices of how normal vectors are assigned and distributed along the surface of a polymesh. Planar faces would typically have only normal vector associated; but curved faces can have a different normal either for each facet (triangle) or each point of the tessellated polymesh.
StructuralInstanceUsageFilter Properties,1,,,True if the results of the filter are inverted; elements that would normally be accepted by this filter will be rejected; and elements that would normally be rejected will be accepted.
CurveBased enumeration member,1,,,
ViewSheetSetting Property,1,,,The ViewSheetSetting which manages the view/sheet set information of current document; and you can change the default view/sheetset for current project.
ConfusingPadByElementsInMainModel Property,1,,,A pad in a design option cannot be hosted by topography in the Main Model [--if you continue it will not be added to the design option set].
Create Method,1,,,Creates a new hosted line load within the project.
AddPushButton Method,1,,,Adds a new pushbutton to the pulldown button and associates it with an ExternalCommand.
RailExtensionStyle Enumeration,1,,,The extension style of the rail.
UST_N enumeration member,1,,,
MaterialId Property,1,,,The id of the material applied to this element.
DeactivateAllModes Method,1,,,Deactivates all temporary modes that are currently active.
CannotMakeSurfaceError Property,1,,,Can't construct surface.
MEPModel Class,1,,,Supports all MEP models that are persistent within the Autodesk Revit project
BoundarySegmentArrayArrayIterator Constructor,1,,,For Internal Use Only.
CorniceType enumeration member,1,,,
GetUGridLineIds Method,1,,,Gets all ElementIds of grid lines in the U direction.
DUT_PERCENTAGE enumeration member,1,,,
CableTrayShape Enumeration,1,,,Shape types enum of cable tray
SystemClassification enumeration member,1,,,
InvalidCurveForElement Property,1,,,End positions are invalid.
SimpleArc Property,1,,,Check whether this shape consists of a single arc; possibly with hooks.
Dispose Method,1,,,Releases all resources used by the ExportFontTable
FilterCategoryRule Constructor,1,,,Constructs a new instance of FilterCategoryRule.
IncompatibleOperationChoice Enumeration,1,,,The options are used by the CloudSharedLocalIncompatibleEventArgs.
GetSpatialFieldManager Method,1,,,Retrieves manager object for the given view or returns NULL
PG_MATERIALS enumeration member,1,,,
RegisterSpaceBoundingElementHandle Method,1,,,Stores a handle representing a space bounding element to the ExporterIFC's internal cache.
DiameterDimension enumeration member,1,,,
PipeSettings Members,1,,,Add a pipe slope value.
Size Property,1,,,Returns the number of RebarHook types that are in the set.
UT_Piping_Roughness enumeration member,1,,,
Message Property,1,,,The message that has been displayed in the dialog box.
Rectangle enumeration member,1,,,
Size Property,1,,,Returns the number of phases that are in the array.
StrokesPerArea Property,1,,,Gets the number of strokes that placed on unit area.
RebarBarTypeSet Members,1,,,Initializes a new instance of the RebarBarTypeSet class
MacroLanguageType Property,1,,,The Macro language type.
ConnectDuctPlaceholdersAtElbow Method (Document; Connector; Connector),1,,,Connects a pair of placeholders that can intersect in an Elbow connection.
GetReferencesToAllFaces Method,1,,,Get References to all Faces which are meaningful for the MassEnergyAnalyticalModel. Array of References to Faces of the MassEnergyAnalyticalModel.
LinearForcePerLength enumeration member,1,,,
SetCellStyle Method (TableCellStyle),1,,,Sets a section's style
AutoJoinFailedException Methods,1,,,Determines whether the specified Object is equal to the current Object.
Current Property,1,,,Retrieves the item that is the current focus of the iterator.
Dispose Method,1,,,Releases all resources used by the RelinquishedItems
Rectangle Constructor (Int32; Int32; Int32; Int32),1,,,Creates an Rectangle instance with the specified four integers that represent the left; top; right and bottom of a rectangle.
Altitude Property,1,,,Altitude setting (angle in radians). This is only relevant when dealing with a SunAndShadowSettings element that uses lighting mode.
IPipePressureDropServer Methods,1,,,Calculate the pipe pressure drop.
BottomExtension Property,1,,,The bottom extension option.
VoltageLineToLine Property,1,,,Get or set line to line voltage type of distribution system type.
GridLineWeight Property,1,,,Line weight of grid lines.
Free Method,1,,,Completes lifetime of the iterator. Call it when done using the iterator.
CannotCopyIncompleteElement Property,1,,,Can't copy part of element
GetMacroManager Method,1,,,Gets the UI Macro manager from the UI application.
Distance Property,1,,,The exact distance between layoutlines.
AnyEnd enumeration member,1,,,
BuiltInFailures.SectionViewFailures Properties,1,,,Section may not be associated to a scope box which lies behind it.
ObjectCreated enumeration member,1,,,
Empty enumeration member,1,,,
DUT_KILOGRAMS_FORCE_PER_SQUARE_METER enumeration member,1,,,
IsValidRenderTime Method,1,,,Validate the render time is between 1 and 32768.
kTerminalTicketCounterTransportation enumeration member,1,,,
NewPointOnEdge Method,1,,,Create a PointOnEdge object which is used to define the placement of a ReferencePoint.
PointRelativeToPoint Class,1,,,Represents a point placed relative to another point.
Air enumeration member,1,,,
ColorSchemes enumeration member,1,,,
LineSegment Methods,1,,,Determines whether the specified Object is equal to the current Object.
ValueOverride Property,1,,,The text that replaces the segment's value.
NoPanelsLoaded Property,1,,,No Curtain Panel Families loaded. Can't make arced Curtain Wall.
GetCurveElementIds Method,1,,,Retrieves the set of ElementIds of curves forming the boundary of the Path Reinforcement.
DefinitionFile Methods,1,,,Causes the object to release immediately any resources it may be utilizing.
ProcessIFCProject Method (IFCAnyHandle; IDictionary(IFCAnyHandle; ElementId)),1,,,
ParameterType Property,1,,,Returns the user visible interpretation of the parameter data.
CurrentObject Property,1,,,
CurtainGridSet Class,1,,,A set that can contain any type of object.
DividedSurfaceCuttingSurfaceGeneralProblem Property,1,,,Cannot process a surface-based splitter
Value Property,1,,,Get the value of the property
AllElementsRemovedFromCircuitGroup Property,1,,,[System] is empty and will be deleted.
Slab enumeration member,1,,,
TrueCurrentPhaseC Property,1,,,Returns the TrueCurrentPhaseC value of the Electrical System.
Parameter Property,1,,,Retrieves a parameter from the element given an identifier.
IsSolid Property,1,,,Identifies if the GenericForm is a solid or a void element.
InvalidColorValue Property,1,,,Get the invalid Color whose IntegerValue is -1.
FileAccessException Properties,1,,,Gets a collection of key/value pairs that provide additional user-defined information about the exception.
DocumentVersion Members,1,,,Releases all resources used by the DocumentVersion
PaperSizeSet Methods,1,,,Removes every item from the set; rendering it empty.
CEILING_ATTR_DEFAULT_HEIGHT_PARAM enumeration member,1,,,
SchemaType Property,1,,,Identifies the kind of elements/objects this numbering schema is used for.
WallTypeSetIterator Methods,1,,,Causes the object to release immediately any resources it may be utilizing.
IsValidObject Property,1,,,Specifies whether the .NET object represents a valid Revit entity.
CannotCopyAttachedTypeWarn Property,1,,,Cannot copy attached detail group type without copying the model group type it refers to.
Initialize Method,1,,,For Revit Macros internal use only.
TessellatedFace Constructor (IList(XYZ); ElementId),1,,,Constructs a tessellated face without holes. Face data is always set; even if the input data are invalid (e.g.; describes a wildly non-planar face). A TessellatedShepeBuilder's function is used to check the data and heal them if possible.
GetRowHeightInPixels Method,1,,,This returns a row's height in pixels
CoverOffset Property,1,,,The additional cover offset of the Fabric Sheet.
RBS_PIPE_FLUID_TYPE_PARAM enumeration member,1,,,
HideScopeBox Property,1,,,Whether or not to hide the scope box. Default value is false.
MergedPartHasDisConnectedGeometries Property,1,,,A merged part geometry has dis-connected components.
OST_RampsDownArrow enumeration member,1,,,
HideActiveWorkPlane Method,1,,,Hide the active work plane of the view.
Halftone enumeration member,1,,,
BuiltInFailures.BeamSystemFailures Members,1,,,Provides a container of all Revit built-in FailureDefinitionId instances.
EdgeArrayArrayIterator Properties,1,,,Retrieves the item that is the current focus of the iterator.
UnableToUpgradeDueToCorruptFamilies Property,1,,,Unable to upgrade file due to corrupted content families. To repair the file; open the file with the Audit option enabled in [version] and reload the following families from RFA or delete the families from the document: [names].
AsInteger Method,1,,,Gets storage value as integer when its PrimitiveType is integer.
LocationLineJustification Property,1,,,The position of the run relative to the Up-direction path used to create the run.
RelinquishFamilyWorksets Property,1,,,Indicates whether Revit should relinquish Family worksets after synchronizing with central.
ContainerType Property,1,,,Reports whether this is a simple field containing one value; or a container of multiple values.
IsEmpty Property,1,,,Test to see if the array is empty.
HighPressureSodium enumeration member,1,,,
OST_MassFloor_Obsolete_IdInWrongRange enumeration member,1,,,
RoofCutoffRemoved Property,1,,,The roof's cutoff failed and was removed; make sure the cutoff height is not below the roof.
STAIRS_SUPPORT_OVERRIDDEN enumeration member,1,,,
Diameter Property,1,,,Pipe Diameter.
Room Property,1,,,Return the Room of the space.
GetCenterlineCurves Method,1,,,A chain of curves representing the centerline of the rebar.
SetLoops Method,1,,,Sets curve loops that define geometry of the area load.
BackgroundSettings Class,1,,,Represents the rendering background settings.
BringForward Method (Document; View; ElementId),1,,,Moves the given detail instance one step closer to the front of all other detail instances in the view.
LayoutRuleFixedNumber Class,1,,,This class indicate the layout rule of a Beam System is Fixed-Number.
CableTrayConduitBase Members,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
NoSpaceBoundingElementsWarn Property,1,,,Can't create any energy analysis surfaces. There are no Space bounding elements defined in the current phase. Please check the Project Information settings.
